sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Direct Object,Indirect Object,"""Of"" Object",Adverbial Preposition,Subject,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,subject,object,advcl
Entire diet industry took a beating .,Entire/JJ diet/NN industry/NN took/VBD a/DT beating/NN ./.," amod(industry-3, Entire-1) compound(industry-3, diet-2) nsubj(took-4, industry-3) root(ROOT-0, took-4) det(beating-6, a-5) dobj(took-4, beating-6)  ",beating,6,"det(beating-6, a-5) dobj(took-4, beating-6) ",Entire diet industry took a beating .,NN,[],took,VBD,object,[],[],[],[],[],[],[],[],[],[],['a'],[],[],[],[],[],[],[],[],[],a,unit,singular,ambiguous,[],['took']
"( DONAL F. HOLWAY ) <p> Photo : Though some considered Moira Lasch 's dry style about ' as tasty as cold oatmeal , ' her monotone delivery may keep her from seeming slick ( ALLAN TANNENBAUM-SYGMA ) <p> Photo : Since Patrick Kennedy set the stage for his cousin 's case , the state may have been hoping for a preview ( LANNIS WATERS -- PALM BEACH POST-PHOTOREPORTERS ) <p> Photo : A risky gambit , the state 's decision to put Ted Kennedy on the stand may actually win sympathy for the defendant ( LANNIS WATERS -- PALM BEACH POST-PHOTOREPORTERS ) <p> By DAVID A. KAPLAN <p> With SPENCER REISS , BOB COHN , JOHN McCORMICK , GINNY CARROLL , BILL TURQUE and SUSAN MILLER <p> 
##2020128 Section : INTERNATIONAL Held hostage for nearly seven years , Anderson endured beatings , boredom and near despair .","-LRB-/-LRB- DONAL/NNP F./NNP HOLWAY/NNP -RRB-/-RRB- <p>/NNP Photo/NNP :/: Though/IN some/DT considered/VBD Moira/NNP Lasch/NNP 's/POS dry/JJ style/NN about/IN '/'' as/RB tasty/JJ as/IN cold/JJ oatmeal/NN ,/, '/'' her/PRP$ monotone/JJ delivery/NN may/MD keep/VB her/PRP from/IN seeming/JJ slick/JJ -LRB-/-LRB- ALLAN/NNP TANNENBAUM-SYGMA/NNP -RRB-/-RRB- <p>/NN Photo/NNS :/: Since/IN Patrick/NNP Kennedy/NNP set/VBD the/DT stage/NN for/IN his/PRP$ cousin/NN 's/POS case/NN ,/, the/DT state/NN may/MD have/VB been/VBN hoping/VBG for/IN a/DT preview/NN -LRB-/-LRB- LANNIS/NNP WATERS/NNP --/: PALM/NNP BEACH/NNP POST-PHOTOREPORTERS/NNP -RRB-/-RRB- <p>/NNP Photo/NNP :/: A/DT risky/JJ gambit/NN ,/, the/DT state/NN 's/POS decision/NN to/TO put/VB Ted/NNP Kennedy/NNP on/IN the/DT stand/NN may/MD actually/RB win/VB sympathy/NN for/IN the/DT defendant/NN -LRB-/-LRB- LANNIS/NNP WATERS/NNP --/: PALM/NNP BEACH/NNP POST-PHOTOREPORTERS/NNP -RRB-/-RRB- <p>/JJ By/IN DAVID/NNP A./NNP KAPLAN/NNP <p>/NNP With/IN SPENCER/NNP REISS/NNP ,/, BOB/NNP COHN/NNP ,/, JOHN/NNP McCORMICK/NNP ,/, GINNY/NNP CARROLL/NNP ,/, BILL/NNP TURQUE/NNP and/CC SUSAN/NNP MILLER/NNP <p>/NNP ##/NNP 2020128/NNP Section/NNP :/: INTERNATIONAL/NNP Held/NNP hostage/NNP for/IN nearly/RB seven/CD years/NNS ,/, Anderson/NNP endured/VBD beatings/NNS ,/, boredom/NN and/CC near/JJ despair/NN ./."," compound(HOLWAY-4, DONAL-2) compound(HOLWAY-4, F.-3) appos(Photo-7, HOLWAY-4) compound(Photo-7, <p>-6) root(ROOT-0, Photo-7) mark(considered-11, Though-9) nsubj(considered-11, some-10) advcl(endured-142, considered-11) compound(Lasch-13, Moira-12) nmod:poss(style-16, Lasch-13) case(Lasch-13, 's-14) amod(style-16, dry-15) dobj(considered-11, style-16) case(Section-131, about-17) advmod(tasty-20, as-19) amod(Section-131, tasty-20) case(oatmeal-23, as-21) amod(oatmeal-23, cold-22) nmod:as(tasty-20, oatmeal-23) nmod:poss(delivery-28, her-26) amod(delivery-28, monotone-27) nsubj(keep-30, delivery-28) aux(keep-30, may-29) dep(oatmeal-23, keep-30) dobj(keep-30, her-31) case(Photo-40, from-32) amod(Photo-40, seeming-33) amod(Photo-40, slick-34) compound(TANNENBAUM-SYGMA-37, ALLAN-36) appos(Photo-40, TANNENBAUM-SYGMA-37) compound(Photo-40, <p>-39) nmod:from(keep-30, Photo-40) mark(set-45, Since-42) compound(Kennedy-44, Patrick-43) nsubj(set-45, Kennedy-44) advcl(hoping-59, set-45) det(stage-47, the-46) dobj(set-45, stage-47) case(case-52, for-48) nmod:poss(cousin-50, his-49) nmod:poss(case-52, cousin-50) case(cousin-50, 's-51) nmod:for(set-45, case-52) det(state-55, the-54) nsubj(hoping-59, state-55) aux(hoping-59, may-56) aux(hoping-59, have-57) aux(hoping-59, been-58) parataxis(Photo-40, hoping-59) case(preview-62, for-60) det(preview-62, a-61) nmod:for(hoping-59, preview-62) compound(WATERS-65, LANNIS-64) appos(preview-62, WATERS-65) compound(POST-PHOTOREPORTERS-69, PALM-67) compound(POST-PHOTOREPORTERS-69, BEACH-68) dep(WATERS-65, POST-PHOTOREPORTERS-69) compound(Photo-72, <p>-71) dep(preview-62, Photo-72) det(gambit-76, A-74) amod(gambit-76, risky-75) dep(preview-62, gambit-76) det(state-79, the-78) nmod:poss(decision-81, state-79) case(state-79, 's-80) nsubj(win-91, decision-81) mark(put-83, to-82) acl(decision-81, put-83) compound(Kennedy-85, Ted-84) dobj(put-83, Kennedy-85) case(stand-88, on-86) det(stand-88, the-87) nmod:on(Kennedy-85, stand-88) aux(win-91, may-89) advmod(win-91, actually-90) acl:relcl(oatmeal-23, win-91) nsubj(<p>-104, sympathy-92) case(defendant-95, for-93) det(defendant-95, the-94) nmod:for(sympathy-92, defendant-95) compound(WATERS-98, LANNIS-97) appos(defendant-95, WATERS-98) compound(POST-PHOTOREPORTERS-102, PALM-100) compound(POST-PHOTOREPORTERS-102, BEACH-101) dep(WATERS-98, POST-PHOTOREPORTERS-102) xcomp(win-91, <p>-104) case(<p>-109, By-105) compound(<p>-109, DAVID-106) compound(<p>-109, A.-107) compound(<p>-109, KAPLAN-108) dep(<p>-104, <p>-109) case(REISS-112, With-110) compound(REISS-112, SPENCER-111) dep(<p>-104, REISS-112) compound(COHN-115, BOB-114) dep(<p>-104, COHN-115) conj:and(REISS-112, COHN-115) compound(McCORMICK-118, JOHN-117) dep(<p>-104, McCORMICK-118) conj:and(REISS-112, McCORMICK-118) compound(CARROLL-121, GINNY-120) dep(<p>-104, CARROLL-121) conj:and(REISS-112, CARROLL-121) compound(TURQUE-124, BILL-123) dep(<p>-104, TURQUE-124) conj:and(REISS-112, TURQUE-124) cc(REISS-112, and-125) compound(<p>-128, SUSAN-126) compound(<p>-128, MILLER-127) dep(<p>-104, <p>-128) conj:and(REISS-112, <p>-128) compound(Section-131, ##-129) compound(Section-131, 2020128-130) nmod:about(considered-11, Section-131) compound(hostage-135, INTERNATIONAL-133) compound(hostage-135, Held-134) dep(Section-131, hostage-135) case(years-139, for-136) advmod(seven-138, nearly-137) nummod(years-139, seven-138) nmod:for(hostage-135, years-139) nsubj(endured-142, Anderson-141) parataxis(Photo-7, endured-142) dobj(endured-142, beatings-143) dobj(endured-142, boredom-145) conj:and(beatings-143, boredom-145) cc(beatings-143, and-146) amod(despair-148, near-147) dobj(endured-142, despair-148) conj:and(beatings-143, despair-148)  ",beatings,143,"conj:and(beatings-143, boredom-145) cc(beatings-143, and-146) conj:and(beatings-143, despair-148) dobj(endured-142, beatings-143) ","years , Anderson endured beatings , boredom and near despair .",NNS,[],endured,VBD,object,[],[],[],[],[],[],[],[],[],[],[],"[('and', 'boredom'), ('and', 'despair')]",[],[],[],[],"['DONAL', 'ALLAN', 'LANNIS', 'PALM', 'BEACH', 'LANNIS', 'PALM', 'BEACH', 'SPENCER', 'BOB', 'GINNY', 'BILL']",[],[],[],DONAL,other,plural,ambiguous,[],['endured']
"Li endured months of beatings , psychological abuse and forced labor . ""","Li/NNP endured/VBD months/NNS of/IN beatings/NNS ,/, psychological/JJ abuse/NN and/CC forced/VBN labor/NN ./. ''/''"," nsubj(endured-2, Li-1) root(ROOT-0, endured-2) dobj(endured-2, months-3) case(beatings-5, of-4) nmod:of(months-3, beatings-5) amod(abuse-8, psychological-7) appos(beatings-5, abuse-8) cc(abuse-8, and-9) amod(labor-11, forced-10) appos(beatings-5, labor-11) conj:and(abuse-8, labor-11)  ",beatings,5,"case(beatings-5, of-4) appos(beatings-5, abuse-8) appos(beatings-5, labor-11) nmod:of(months-3, beatings-5) ","Li endured months of beatings , psychological abuse and forced",NNS,[],,,,,[],[],[],[],[],"[('of', 'months')]",['of'],['months'],[],[],[],[],[],[],[],[],['of'],[],"['modified', 'abuse', 'modified', 'labor']",,,plural,,[],[]
"But recently released prisoners confirm that for millions of convicts , life consists of little more than a handful of corncakes a day , routine beatings and two trips to the toilet .","But/CC recently/RB released/VBN prisoners/NNS confirm/VBP that/IN for/IN millions/NNS of/IN convicts/NNS ,/, life/NN consists/VBZ of/IN little/RB more/JJR than/IN a/DT handful/NN of/IN corncakes/NNS a/DT day/NN ,/, routine/JJ beatings/NNS and/CC two/CD trips/NNS to/TO the/DT toilet/NN ./."," cc(confirm-5, But-1) advmod(released-3, recently-2) amod(prisoners-4, released-3) nsubj(confirm-5, prisoners-4) root(ROOT-0, confirm-5) mark(consists-13, that-6) case(millions-8, for-7) nmod:for(consists-13, millions-8) case(convicts-10, of-9) nmod:of(millions-8, convicts-10) nsubj(consists-13, life-12) ccomp(confirm-5, consists-13) case(more-16, of-14) advmod(more-16, little-15) nmod:of(consists-13, more-16) case(handful-19, than-17) det(handful-19, a-18) nmod:than(more-16, handful-19) case(corncakes-21, of-20) nmod:of(handful-19, corncakes-21) det(day-23, a-22) dep(corncakes-21, day-23) amod(beatings-26, routine-25) nmod:of(handful-19, beatings-26) conj:and(corncakes-21, beatings-26) cc(corncakes-21, and-27) nummod(trips-29, two-28) nmod:of(handful-19, trips-29) conj:and(corncakes-21, trips-29) case(toilet-32, to-30) det(toilet-32, the-31) nmod:to(consists-13, toilet-32)  ",beatings,26,"amod(beatings-26, routine-25) nmod:of(handful-19, beatings-26) conj:and(corncakes-21, beatings-26) ","corncakes a day , routine beatings and two trips to the",NNS,[],,,,,[],[],[],[],[],"[('of', 'handful')]",['of'],['handful'],[],[],"[('and', 'corncakes')]",[],['routine'],[],[],[],[],[],[],,,plural,,[],[]
"Once we report to them the quality is not up to standard , the prisoners will have punishment , or beating , or some other thing . ""","Once/IN we/PRP report/VBP to/TO them/PRP the/DT quality/NN is/VBZ not/RB up/IN to/TO standard/NN ,/, the/DT prisoners/NNS will/MD have/VB punishment/NN ,/, or/CC beating/NN ,/, or/CC some/DT other/JJ thing/NN ./. ''/''"," mark(report-3, Once-1) nsubj(report-3, we-2) advcl(have-17, report-3) case(them-5, to-4) nmod:to(report-3, them-5) det(quality-7, the-6) nsubj(up-10, quality-7) cop(up-10, is-8) neg(up-10, not-9) parataxis(have-17, up-10) case(standard-12, to-11) nmod:to(up-10, standard-12) det(prisoners-15, the-14) nsubj(have-17, prisoners-15) aux(have-17, will-16) root(ROOT-0, have-17) dobj(have-17, punishment-18) cc(punishment-18, or-20) dobj(have-17, beating-21) conj:or(punishment-18, beating-21) cc(punishment-18, or-23) det(thing-26, some-24) amod(thing-26, other-25) dobj(have-17, thing-26) conj:or(punishment-18, thing-26)  ",beating,21,"dobj(have-17, beating-21) conj:or(punishment-18, beating-21) ","will have punishment , or beating , or some other thing",NN,[],have,VB,object,[],[],[],[],[],[],[],[],[],[],[],"[('or', 'punishment')]",[],[],[],[],[],[],[],[],,,singular,ambiguous,[],['have']
"<p> Seated now beneath pictures of the beating that decorate his otherwise spare Rome office , McTaggart genially offers coffee and talks dispassionately about the incident of nearly two decades ago : They were very professional .","<p>/NN Seated/VBD now/RB beneath/IN pictures/NNS of/IN the/DT beating/NN that/IN decorate/JJ his/PRP$ otherwise/JJ spare/JJ Rome/NNP office/NN ,/, McTaggart/NNP genially/NN offers/VBZ coffee/NN and/CC talks/NNS dispassionately/NN about/IN the/DT incident/NN of/IN nearly/RB two/CD decades/NNS ago/RB :/: They/PRP were/VBD very/RB professional/NN ./."," nsubj(Seated-2, <p>-1) root(ROOT-0, Seated-2) advmod(Seated-2, now-3) case(pictures-5, beneath-4) nmod:beneath(Seated-2, pictures-5) case(beating-8, of-6) det(beating-8, the-7) nmod:of(pictures-5, beating-8) mark(offers-19, that-9) amod(genially-18, decorate-10) nmod:poss(office-15, his-11) amod(office-15, otherwise-12) amod(office-15, spare-13) compound(office-15, Rome-14) nmod:tmod(decorate-10, office-15) appos(office-15, McTaggart-17) nsubj(offers-19, genially-18) ccomp(Seated-2, offers-19) compound(dispassionately-23, coffee-20) cc(coffee-20, and-21) conj:and(coffee-20, talks-22) compound(dispassionately-23, talks-22) dobj(offers-19, dispassionately-23) case(incident-26, about-24) det(incident-26, the-25) nmod:about(dispassionately-23, incident-26) case(ago-31, of-27) advmod(decades-30, nearly-28) nummod(decades-30, two-29) nmod:npmod(ago-31, decades-30) acl:of(incident-26, ago-31) nsubj(professional-36, They-33) cop(professional-36, were-34) advmod(professional-36, very-35) parataxis(Seated-2, professional-36)  ",beating,8,"case(beating-8, of-6) det(beating-8, the-7) nmod:of(pictures-5, beating-8) ",now beneath pictures of the beating that decorate his otherwise spare,NN,[],,,,,[],[],[],[],[],"[('of', 'pictures')]",['of'],['pictures'],[],['the'],[],[],[],[],[],[],['of'],[],[],,,singular,,[],[]
"And it is a bit easy to make light of it-for example , the night an anthropologist fresh back from Indian country got everyone stoned on an unheard-of cactus button called peyote , to the outrage of Mabel , who retired early , leaving the evening to the slow beating of a drum .","And/CC it/PRP is/VBZ a/DT bit/RB easy/JJ to/TO make/VB light/NN of/IN it-for/JJ example/NN ,/, the/DT night/NN an/DT anthropologist/JJ fresh/JJ back/NN from/IN Indian/JJ country/NN got/VBD everyone/NN stoned/VBN on/IN an/DT unheard-of/JJ cactus/NN button/NN called/VBD peyote/NN ,/, to/TO the/DT outrage/NN of/IN Mabel/NNP ,/, who/WP retired/VBD early/RB ,/, leaving/VBG the/DT evening/NN to/TO the/DT slow/JJ beating/NN of/IN a/DT drum/NN ./."," cc(easy-6, And-1) nsubj(easy-6, it-2) nsubj(make-8, it-2) cop(easy-6, is-3) det(bit-5, a-4) nmod:npmod(easy-6, bit-5) root(ROOT-0, easy-6) mark(make-8, to-7) xcomp(easy-6, make-8) dobj(make-8, light-9) case(example-12, of-10) amod(example-12, it-for-11) nmod:of(light-9, example-12) det(night-15, the-14) dep(easy-6, night-15) det(back-19, an-16) amod(back-19, anthropologist-17) amod(back-19, fresh-18) nsubj(got-23, back-19) case(country-22, from-20) amod(country-22, Indian-21) nmod:from(back-19, country-22) acl:relcl(night-15, got-23) nsubj(called-31, everyone-24) amod(everyone-24, stoned-25) case(button-30, on-26) det(button-30, an-27) amod(button-30, unheard-of-28) compound(button-30, cactus-29) nmod:on(stoned-25, button-30) ccomp(got-23, called-31) dobj(called-31, peyote-32) case(outrage-36, to-34) det(outrage-36, the-35) nmod:to(called-31, outrage-36) nsubj(retired-41, outrage-36) case(Mabel-38, of-37) nmod:of(outrage-36, Mabel-38) ref(outrage-36, who-40) acl:relcl(outrage-36, retired-41) advmod(retired-41, early-42) xcomp(retired-41, leaving-44) det(evening-46, the-45) nmod:tmod(leaving-44, evening-46) case(beating-50, to-47) det(beating-50, the-48) amod(beating-50, slow-49) nmod:to(leaving-44, beating-50) case(drum-53, of-51) det(drum-53, a-52) nmod:of(beating-50, drum-53)  ",beating,50,"case(beating-50, to-47) det(beating-50, the-48) amod(beating-50, slow-49) nmod:of(beating-50, drum-53) nmod:to(leaving-44, beating-50) ",the evening to the slow beating of a drum .,NN,[],,,,,[],[],['drum'],[],[],"[('to', 'leaving')]",['to'],['leaving'],[],['the'],[],[],['slow'],[],[],[],['to'],[],[],,,singular,,[],[]
"A popular backlash against foreigners , confirmed in recent elections in Bremen and Hanover , has led to an uncontrollable spate of arson , bombing and physical beatings by neo-Nazi roughnecks .","A/DT popular/JJ backlash/NN against/IN foreigners/NNS ,/, confirmed/VBN in/IN recent/JJ elections/NNS in/IN Bremen/NNP and/CC Hanover/NNP ,/, has/VBZ led/VBN to/TO an/DT uncontrollable/JJ spate/NN of/IN arson/NN ,/, bombing/NN and/CC physical/JJ beatings/NNS by/IN neo-Nazi/JJ roughnecks/NNS ./."," det(backlash-3, A-1) amod(backlash-3, popular-2) nsubj(led-17, backlash-3) case(foreigners-5, against-4) nmod:against(backlash-3, foreigners-5) acl(backlash-3, confirmed-7) case(elections-10, in-8) amod(elections-10, recent-9) nmod:in(confirmed-7, elections-10) case(Bremen-12, in-11) nmod:in(elections-10, Bremen-12) cc(Bremen-12, and-13) nmod:in(elections-10, Hanover-14) conj:and(Bremen-12, Hanover-14) aux(led-17, has-16) root(ROOT-0, led-17) case(spate-21, to-18) det(spate-21, an-19) amod(spate-21, uncontrollable-20) nmod:to(led-17, spate-21) case(beatings-28, of-22) compound(bombing-25, arson-23) compound(beatings-28, bombing-25) cc(bombing-25, and-26) conj:and(bombing-25, physical-27) compound(beatings-28, physical-27) nmod:of(spate-21, beatings-28) case(roughnecks-31, by-29) amod(roughnecks-31, neo-Nazi-30) nmod:by(led-17, roughnecks-31)  ",beatings,28,"case(beatings-28, of-22) compound(beatings-28, bombing-25) compound(beatings-28, physical-27) nmod:of(spate-21, beatings-28) ","arson , bombing and physical beatings by neo-Nazi roughnecks .",NNS,[],,,,,[],[],[],[],[],"[('of', 'spate')]",['of'],['spate'],[],[],[],"['bombing', 'physical']",[],[],[],[],['of'],[],[],,,plural,,[],[]
"From the very beginning , charges were leveled against me from the shadows , charges of drug abuse , antisemitism , wife beating , drug use by family members , ' he said . ""","From/IN the/DT very/JJ beginning/NN ,/, charges/NNS were/VBD leveled/VBN against/IN me/PRP from/IN the/DT shadows/NNS ,/, charges/NNS of/IN drug/NN abuse/NN ,/, antisemitism/NN ,/, wife/NN beating/NN ,/, drug/NN use/NN by/IN family/NN members/NNS ,/, '/'' he/PRP said/VBD ./. ''/''"," case(beginning-4, From-1) det(beginning-4, the-2) amod(beginning-4, very-3) nmod:from(leveled-8, beginning-4) nsubjpass(leveled-8, charges-6) auxpass(leveled-8, were-7) root(ROOT-0, leveled-8) case(me-10, against-9) nmod:against(leveled-8, me-10) case(shadows-13, from-11) det(shadows-13, the-12) nmod:from(leveled-8, shadows-13) appos(shadows-13, charges-15) case(abuse-18, of-16) compound(abuse-18, drug-17) nmod:of(charges-15, abuse-18) appos(abuse-18, antisemitism-20) compound(beating-23, wife-22) appos(abuse-18, beating-23) compound(use-26, drug-25) appos(abuse-18, use-26) case(members-29, by-27) compound(members-29, family-28) nmod:by(use-26, members-29) nsubj(said-33, he-32) acl:relcl(abuse-18, said-33)  ",beating,23,"compound(beating-23, wife-22) appos(abuse-18, beating-23) ","abuse , antisemitism , wife beating , drug use by family",NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],['wife'],[],[],[],[],[],[],"['modifier', 'abuse']",,,singular,,[],[]
"<p> This March , Americans were outraged to see the videotape of Los Angeles police officers beating Rodney King -- an episode that began with a simple speeding violation .","<p>/RB This/DT March/NNP ,/, Americans/NNPS were/VBD outraged/JJ to/TO see/VB the/DT videotape/NN of/IN Los/NNP Angeles/NNP police/NN officers/NNS beating/NN Rodney/NNP King/NNP --/: an/DT episode/NN that/WDT began/VBD with/IN a/DT simple/JJ speeding/JJ violation/NN ./."," advmod(outraged-7, <p>-1) det(March-3, This-2) nmod:tmod(outraged-7, March-3) nsubj(outraged-7, Americans-5) nsubj(see-9, Americans-5) cop(outraged-7, were-6) root(ROOT-0, outraged-7) mark(see-9, to-8) xcomp(outraged-7, see-9) det(videotape-11, the-10) dobj(see-9, videotape-11) case(King-19, of-12) compound(King-19, Los-13) compound(King-19, Angeles-14) compound(King-19, police-15) compound(King-19, officers-16) compound(King-19, beating-17) compound(King-19, Rodney-18) nmod:of(videotape-11, King-19) det(episode-22, an-21) dep(King-19, episode-22) nsubj(began-24, episode-22) ref(episode-22, that-23) acl:relcl(episode-22, began-24) case(violation-29, with-25) det(violation-29, a-26) amod(violation-29, simple-27) amod(violation-29, speeding-28) nmod:with(began-24, violation-29)  ",beating,17,"compound(King-19, beating-17) ",of Los Angeles police officers beating Rodney King -- an episode,NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,,[],[]
The Detroit-based supplier of metal components to the Big Three automakers has yet to recover from the beating it took during one of the worst industry downturns in recent memory .,The/DT Detroit-based/JJ supplier/NN of/IN metal/NN components/NNS to/TO the/DT Big/JJ Three/CD automakers/NNS has/VBZ yet/RB to/TO recover/VB from/IN the/DT beating/NN it/PRP took/VBD during/IN one/CD of/IN the/DT worst/JJS industry/NN downturns/NNS in/IN recent/JJ memory/NN ./.," det(supplier-3, The-1) amod(supplier-3, Detroit-based-2) nsubj(has-12, supplier-3) nsubj(recover-15, supplier-3) case(components-6, of-4) compound(components-6, metal-5) nmod:of(supplier-3, components-6) case(automakers-11, to-7) det(automakers-11, the-8) amod(automakers-11, Big-9) nummod(automakers-11, Three-10) nmod:to(components-6, automakers-11) root(ROOT-0, has-12) advmod(has-12, yet-13) mark(recover-15, to-14) xcomp(has-12, recover-15) case(beating-18, from-16) det(beating-18, the-17) nmod:from(recover-15, beating-18) nsubj(took-20, it-19) acl:relcl(beating-18, took-20) case(one-22, during-21) nmod:during(took-20, one-22) case(downturns-27, of-23) det(downturns-27, the-24) amod(downturns-27, worst-25) compound(downturns-27, industry-26) nmod:of(one-22, downturns-27) case(memory-30, in-28) amod(memory-30, recent-29) nmod:in(took-20, memory-30)  ",beating,18,"case(beating-18, from-16) det(beating-18, the-17) acl:relcl(beating-18, took-20) nmod:from(recover-15, beating-18) ",yet to recover from the beating it took during one of,NN,[],,,,,[],[],[],[],[],"[('from', 'recover')]",['from'],['recover'],[],['the'],[],[],[],[],[],[],['from'],[],[],,,singular,,[],[]
"<p> During the downturn in Houston 's oil-based economy in the mid-80s , Bennie Ferrell Catering , which has 12 full-time employees and 150 part-time workers , took a severe financial beating .","<p>/RB During/IN the/DT downturn/NN in/IN Houston/NNP 's/POS oil-based/JJ economy/NN in/IN the/DT mid-80s/JJ ,/, Bennie/NNP Ferrell/NNP Catering/NNP ,/, which/WDT has/VBZ 12/CD full-time/JJ employees/NNS and/CC 150/CD part-time/JJ workers/NNS ,/, took/VBD a/DT severe/JJ financial/JJ beating/NN ./."," advmod(downturn-4, <p>-1) case(downturn-4, During-2) det(downturn-4, the-3) nmod:during(took-28, downturn-4) case(economy-9, in-5) nmod:poss(economy-9, Houston-6) case(Houston-6, 's-7) amod(economy-9, oil-based-8) nmod:in(downturn-4, economy-9) case(mid-80s-12, in-10) det(mid-80s-12, the-11) nmod:in(economy-9, mid-80s-12) compound(Catering-16, Bennie-14) compound(Catering-16, Ferrell-15) nsubj(has-19, Catering-16) nsubj(took-28, Catering-16) ref(Catering-16, which-18) acl:relcl(Catering-16, has-19) nummod(employees-22, 12-20) amod(employees-22, full-time-21) dobj(has-19, employees-22) cc(employees-22, and-23) nummod(workers-26, 150-24) amod(workers-26, part-time-25) dobj(has-19, workers-26) conj:and(employees-22, workers-26) root(ROOT-0, took-28) det(beating-32, a-29) amod(beating-32, severe-30) amod(beating-32, financial-31) dobj(took-28, beating-32)  ",beating,32,"det(beating-32, a-29) amod(beating-32, severe-30) amod(beating-32, financial-31) dobj(took-28, beating-32) ",", took a severe financial beating .",NN,[],took,VBD,object,[],[],[],[],[],[],[],[],[],[],['a'],[],[],"['severe', 'financial']",[],[],[],[],[],[],a,unit,singular,ambiguous,[],['took']
"<p> Shares of Software Publishing ( $18 ) , which produces the PFS series of low-priced programs for IBM-compatible personal computers , took a beating in mid March after the company released a downbeat earnings forecast .","<p>/NN Shares/NNS of/IN Software/NNP Publishing/NNP -LRB-/-LRB- $/$ 18/CD -RRB-/-RRB- ,/, which/WDT produces/VBZ the/DT PFS/NNP series/NN of/IN low-priced/JJ programs/NNS for/IN IBM-compatible/JJ personal/JJ computers/NNS ,/, took/VBD a/DT beating/NN in/IN mid/JJ March/NNP after/IN the/DT company/NN released/VBD a/DT downbeat/NN earnings/NNS forecast/VBD ./."," compound(Shares-2, <p>-1) nsubj(produces-12, Shares-2) nsubj(took-24, Shares-2) case(Publishing-5, of-3) compound(Publishing-5, Software-4) nmod:of(Shares-2, Publishing-5) dep(18-8, $-7) appos(Publishing-5, 18-8) ref(Shares-2, which-11) acl:relcl(Shares-2, produces-12) det(series-15, the-13) compound(series-15, PFS-14) dobj(produces-12, series-15) case(programs-18, of-16) amod(programs-18, low-priced-17) nmod:of(series-15, programs-18) case(computers-22, for-19) amod(computers-22, IBM-compatible-20) amod(computers-22, personal-21) nmod:for(programs-18, computers-22) root(ROOT-0, took-24) det(beating-26, a-25) dobj(took-24, beating-26) case(March-29, in-27) amod(March-29, mid-28) nmod:in(took-24, March-29) mark(released-33, after-30) det(company-32, the-31) nsubj(released-33, company-32) advcl(took-24, released-33) det(earnings-36, a-34) compound(earnings-36, downbeat-35) nsubj(forecast-37, earnings-36) ccomp(released-33, forecast-37)  ",beating,26,"det(beating-26, a-25) dobj(took-24, beating-26) ","computers , took a beating in mid March after the company",NN,[],took,VBD,object,[],[],[],[],[],[],[],[],[],[],['a'],[],[],[],[],[],[],[],[],[],a,unit,singular,ambiguous,[],['took']
"Second , if a boy is so set in his ways that words can not hold him in check , he will merely become hardened to beatings .","Second/LS ,/, if/IN a/DT boy/NN is/VBZ so/RB set/VBN in/IN his/PRP$ ways/NNS that/IN words/NNS can/MD not/RB hold/VB him/PRP in/IN check/NN ,/, he/PRP will/MD merely/RB become/VB hardened/JJ to/TO beatings/NNS ./."," advmod(become-24, Second-1) mark(set-8, if-3) det(boy-5, a-4) nsubjpass(set-8, boy-5) auxpass(set-8, is-6) advmod(set-8, so-7) advcl(become-24, set-8) case(ways-11, in-9) nmod:poss(ways-11, his-10) nmod:in(set-8, ways-11) mark(hold-16, that-12) nsubj(hold-16, words-13) aux(hold-16, can-14) neg(hold-16, not-15) ccomp(set-8, hold-16) dobj(hold-16, him-17) case(check-19, in-18) nmod:in(hold-16, check-19) nsubj(become-24, he-21) aux(become-24, will-22) advmod(become-24, merely-23) root(ROOT-0, become-24) xcomp(become-24, hardened-25) case(beatings-27, to-26) nmod:to(become-24, beatings-27)  ",beatings,27,"case(beatings-27, to-26) nmod:to(become-24, beatings-27) ",will merely become hardened to beatings .,NNS,[],,,,,[],[],[],[],[],"[('to', 'become')]",['to'],['become'],[],[],[],[],[],[],[],[],['to'],[],[],,,plural,,[],[]
