sent,tags,parse
"<p> Palestinian self-determination could not be , to use the words of Wilson 's Secretary of State Robert Lansing , "" harmonized with Zionism , to which the President is practically committed . ""","<p>/JJ Palestinian/JJ self-determination/NN could/MD not/RB be/VB ,/, to/TO use/VB the/DT words/NNS of/IN Wilson/NNP 's/POS Secretary/NNP of/IN State/NNP Robert/NNP Lansing/NN ,/, ''/'' harmonized/VBN with/IN Zionism/NNP ,/, to/TO which/WDT the/DT President/NNP is/VBZ practically/RB committed/VBN ./. ''/''","amod(self-determination-3, <p>-1) amod(self-determination-3, Palestinian-2) nsubj(use-9, self-determination-3) aux(use-9, could-4) neg(use-9, not-5) aux(use-9, be-6) mark(use-9, to-8) root(ROOT-0, use-9) det(words-11, the-10) dobj(use-9, words-11) case(Lansing-19, of-12) nmod:poss(Lansing-19, Wilson-13) case(Wilson-13, 's-14) dep(Lansing-19, Secretary-15) case(Robert-18, of-16) compound(Robert-18, State-17) nmod:of(Secretary-15, Robert-18) nmod:of(words-11, Lansing-19) acl(Lansing-19, harmonized-22) case(Zionism-24, with-23) nmod:with(harmonized-22, Zionism-24) nmod:to(committed-32, Zionism-24) case(which-27, to-26) ref(Zionism-24, which-27) det(President-29, the-28) nsubjpass(committed-32, President-29) auxpass(committed-32, is-30) advmod(committed-32, practically-31) acl:relcl(Zionism-24, committed-32)  "
Concerns were raised that the proposed diversion of the Jordan River would lower the level of the Dead Sea which would harm salt and potash mining projects in Jordan and might increase salinity of the river .,Concerns/NNS were/VBD raised/VBN that/IN the/DT proposed/VBN diversion/NN of/IN the/DT Jordan/NNP River/NNP would/MD lower/VB the/DT level/NN of/IN the/DT Dead/NNP Sea/NNP which/WDT would/MD harm/VB salt/NN and/CC potash/NN mining/NN projects/NNS in/IN Jordan/NNP and/CC might/MD increase/VB salinity/NN of/IN the/DT river/NN ./.,"nsubjpass(raised-3, Concerns-1) auxpass(raised-3, were-2) root(ROOT-0, raised-3) mark(lower-13, that-4) det(diversion-7, the-5) amod(diversion-7, proposed-6) nsubj(lower-13, diversion-7) case(River-11, of-8) det(River-11, the-9) compound(River-11, Jordan-10) nmod:of(diversion-7, River-11) aux(lower-13, would-12) ccomp(raised-3, lower-13) det(level-15, the-14) dobj(lower-13, level-15) nsubj(harm-22, level-15) nsubj(increase-32, level-15) case(Sea-19, of-16) det(Sea-19, the-17) compound(Sea-19, Dead-18) nmod:of(level-15, Sea-19) ref(level-15, which-20) aux(harm-22, would-21) acl:relcl(level-15, harm-22) compound(projects-27, salt-23) cc(salt-23, and-24) conj:and(salt-23, potash-25) compound(projects-27, potash-25) compound(projects-27, mining-26) dobj(harm-22, projects-27) case(Jordan-29, in-28) nmod:in(harm-22, Jordan-29) cc(harm-22, and-30) aux(increase-32, might-31) acl:relcl(level-15, increase-32) conj:and(harm-22, increase-32) dobj(increase-32, salinity-33) case(river-36, of-34) det(river-36, the-35) nmod:of(salinity-33, river-36)  "
"77 <p> Three months later , Israel had still not fully withdrawn its troops , maintaining control of Gaza and Sharm al Sheikh .","77/CD <p>/NN Three/CD months/NNS later/RB ,/, Israel/NNP had/VBD still/RB not/RB fully/RB withdrawn/VBN its/PRP$ troops/NNS ,/, maintaining/VBG control/NN of/IN Gaza/NNP and/CC Sharm/NNP al/NNP Sheikh/NNP ./.","nummod(<p>-2, 77-1) root(ROOT-0, <p>-2) nummod(months-4, Three-3) nmod:tmod(<p>-2, months-4) advmod(withdrawn-12, later-5) nsubj(withdrawn-12, Israel-7) aux(withdrawn-12, had-8) advmod(withdrawn-12, still-9) dep(fully-11, not-10) advmod(withdrawn-12, fully-11) dep(<p>-2, withdrawn-12) nmod:poss(troops-14, its-13) dobj(withdrawn-12, troops-14) acl(<p>-2, maintaining-16) dobj(maintaining-16, control-17) case(Gaza-19, of-18) nmod:of(<p>-2, Gaza-19) cc(Gaza-19, and-20) compound(Sheikh-23, Sharm-21) compound(Sheikh-23, al-22) nmod:of(<p>-2, Sheikh-23) conj:and(Gaza-19, Sheikh-23)  "
"Israel began its withdrawal of troops from Sharm al Sheikh and Gaza on 4 March , completing it by 7 March .","Israel/NNP began/VBD its/PRP$ withdrawal/NN of/IN troops/NNS from/IN Sharm/NNP al/NNP Sheikh/NNP and/CC Gaza/NNP on/IN 4/CD March/NNP ,/, completing/VBG it/PRP by/IN 7/CD March/NNP ./.","nsubj(began-2, Israel-1) root(ROOT-0, began-2) nmod:poss(withdrawal-4, its-3) dobj(began-2, withdrawal-4) case(troops-6, of-5) nmod:of(withdrawal-4, troops-6) case(Sheikh-10, from-7) compound(Sheikh-10, Sharm-8) compound(Sheikh-10, al-9) nmod:from(began-2, Sheikh-10) cc(Sheikh-10, and-11) nmod:from(began-2, Gaza-12) conj:and(Sheikh-10, Gaza-12) case(4-14, on-13) nmod:on(began-2, 4-14) nmod:tmod(began-2, March-15) advcl(began-2, completing-17) dobj(completing-17, it-18) case(7-20, by-19) nmod:by(completing-17, 7-20) nmod:tmod(completing-17, March-21)  "
"UN forces would be stationed permanently in Sharm al-Sheikh , with freedom of navigation in the Straits of Titan and through the Suez Canal for ships of all nations including Israel .","UN/NNP forces/NNS would/MD be/VB stationed/VBN permanently/RB in/IN Sharm/NNP al-Sheikh/NNP ,/, with/IN freedom/NN of/IN navigation/NN in/IN the/DT Straits/NNPS of/IN Titan/NNP and/CC through/IN the/DT Suez/NNP Canal/NNP for/IN ships/NNS of/IN all/DT nations/NNS including/VBG Israel/NNP ./.","compound(forces-2, UN-1) nsubjpass(stationed-5, forces-2) nsubjpass(stationed-5', forces-2) aux(stationed-5, would-3) auxpass(stationed-5, be-4) root(ROOT-0, stationed-5) conj:and(stationed-5, stationed-5') advmod(stationed-5, permanently-6) case(al-Sheikh-9, in-7) compound(al-Sheikh-9, Sharm-8) nmod:in(stationed-5, al-Sheikh-9) case(freedom-12, with-11) nmod:with(stationed-5, freedom-12) case(navigation-14, of-13) nmod:of(freedom-12, navigation-14) case(Straits-17, in-15) det(Straits-17, the-16) nmod:in(navigation-14, Straits-17) case(Titan-19, of-18) nmod:of(Straits-17, Titan-19) cc(stationed-5, and-20) case(Canal-24, through-21) det(Canal-24, the-22) compound(Canal-24, Suez-23) nmod:through(stationed-5', Canal-24) case(ships-26, for-25) nmod:for(Canal-24, ships-26) case(nations-29, of-27) det(nations-29, all-28) nmod:of(ships-26, nations-29) case(Israel-31, including-30) nmod:including(nations-29, Israel-31)  "
His suggestion at the start of the crisis was that Washington send the Palestinians a message reassuring them America meant them no harm .,His/PRP$ suggestion/NN at/IN the/DT start/NN of/IN the/DT crisis/NN was/VBD that/IN Washington/NNP send/VB the/DT Palestinians/NNPS a/DT message/NN reassuring/VBD them/PRP America/NNP meant/VBD them/PRP no/DT harm/NN ./.,"nmod:poss(suggestion-2, His-1) nsubj(was-9, suggestion-2) case(start-5, at-3) det(start-5, the-4) nmod:at(suggestion-2, start-5) case(crisis-8, of-6) det(crisis-8, the-7) nmod:of(start-5, crisis-8) root(ROOT-0, was-9) mark(send-12, that-10) nsubj(send-12, Washington-11) ccomp(was-9, send-12) det(Palestinians-14, the-13) dobj(send-12, Palestinians-14) det(message-16, a-15) nsubj(reassuring-17, message-16) dep(send-12, reassuring-17) dobj(reassuring-17, them-18) nsubj(meant-20, America-19) dep(reassuring-17, meant-20) nsubj(harm-23, them-21) neg(harm-23, no-22) xcomp(meant-20, harm-23)  "
"His suggestion was that stiff notes be sent to the major Arab governments , warning them that no harm should come to the American hostages.","His/PRP$ suggestion/NN was/VBD that/IN stiff/JJ notes/NNS be/VB sent/VBN to/TO the/DT major/JJ Arab/JJ governments/NNS ,/, warning/VBG them/PRP that/IN no/DT harm/NN should/MD come/VB to/TO the/DT American/JJ hostages/NNS ./.","nmod:poss(suggestion-2, His-1) nsubj(was-3, suggestion-2) root(ROOT-0, was-3) mark(sent-8, that-4) amod(notes-6, stiff-5) nsubjpass(sent-8, notes-6) auxpass(sent-8, be-7) ccomp(was-3, sent-8) case(governments-13, to-9) det(governments-13, the-10) amod(governments-13, major-11) amod(governments-13, Arab-12) nmod:to(sent-8, governments-13) xcomp(sent-8, warning-15) dobj(warning-15, them-16) mark(come-21, that-17) neg(harm-19, no-18) nsubj(come-21, harm-19) aux(come-21, should-20) ccomp(warning-15, come-21) case(hostages-25, to-22) det(hostages-25, the-23) amod(hostages-25, American-24) nmod:to(come-21, hostages-25)  "
"At this point , the United States might also try to persuade the members of the Coordinating Committee on Multilateral Export Control -- an informal organization of NATO countries and Japan that seeks to harmonize export controls to Soviet-bloc nations -- to similarly reduce the number of their technology transfers to the PRC .","At/IN this/DT point/NN ,/, the/DT United/NNP States/NNPS might/MD also/RB try/VB to/TO persuade/VB the/DT members/NNS of/IN the/DT Coordinating/NNP Committee/NNP on/IN Multilateral/NNP Export/NNP Control/NNP --/: an/DT informal/JJ organization/NN of/IN NATO/NNP countries/NNS and/CC Japan/NNP that/WDT seeks/VBZ to/TO harmonize/VB export/NN controls/NNS to/TO Soviet-bloc/NNP nations/NNS --/: to/TO similarly/RB reduce/VB the/DT number/NN of/IN their/PRP$ technology/NN transfers/NNS to/TO the/DT PRC/NNP ./.","case(point-3, At-1) det(point-3, this-2) nmod:at(try-10, point-3) det(States-7, the-5) compound(States-7, United-6) nsubj(try-10, States-7) nsubj(persuade-12, States-7) aux(try-10, might-8) advmod(try-10, also-9) root(ROOT-0, try-10) mark(persuade-12, to-11) xcomp(try-10, persuade-12) det(members-14, the-13) dobj(persuade-12, members-14) nsubj(reduce-44, members-14) case(Committee-18, of-15) det(Committee-18, the-16) compound(Committee-18, Coordinating-17) nmod:of(members-14, Committee-18) case(Control-22, on-19) compound(Control-22, Multilateral-20) compound(Control-22, Export-21) nmod:on(Committee-18, Control-22) det(organization-26, an-24) amod(organization-26, informal-25) dep(Control-22, organization-26) case(countries-29, of-27) compound(countries-29, NATO-28) nmod:of(organization-26, countries-29) cc(countries-29, and-30) nmod:of(organization-26, Japan-31) conj:and(countries-29, Japan-31) nsubj(seeks-33, Japan-31) nsubj(harmonize-35, Japan-31) ref(Japan-31, that-32) acl:relcl(Japan-31, seeks-33) mark(harmonize-35, to-34) xcomp(seeks-33, harmonize-35) compound(controls-37, export-36) dobj(harmonize-35, controls-37) case(nations-40, to-38) compound(nations-40, Soviet-bloc-39) nmod:to(harmonize-35, nations-40) mark(reduce-44, to-42) advmod(reduce-44, similarly-43) xcomp(persuade-12, reduce-44) det(number-46, the-45) dobj(reduce-44, number-46) case(transfers-50, of-47) nmod:poss(transfers-50, their-48) compound(transfers-50, technology-49) nmod:of(number-46, transfers-50) case(PRC-53, to-51) det(PRC-53, the-52) nmod:to(reduce-44, PRC-53)  "
"Tourism , one of Kenya 's resources , which in the last year also brought in $400 million , appears unharmed by the recent events and investors are showing no increased hesitation in business dealings with Kenya.","Tourism/RB ,/, one/CD of/IN Kenya/NNP 's/POS resources/NNS ,/, which/WDT in/IN the/DT last/JJ year/NN also/RB brought/VBN in/IN $/$ 400/CD million/CD ,/, appears/VBZ unharmed/JJ by/IN the/DT recent/JJ events/NNS and/CC investors/NNS are/VBP showing/VBG no/DT increased/VBN hesitation/NN in/IN business/NN dealings/NNS with/IN Kenya/NNP ./.","advmod(showing-30, Tourism-1) nsubj(showing-30, one-3) case(resources-7, of-4) nmod:poss(resources-7, Kenya-5) case(Kenya-5, 's-6) nmod:of(one-3, resources-7) nsubj(appears-21, resources-7) ref(resources-7, which-9) case(year-13, in-10) det(year-13, the-11) amod(year-13, last-12) nmod:in(appears-21, year-13) advmod(brought-15, also-14) acl(year-13, brought-15) case($-17, in-16) nmod:in(brought-15, $-17) compound(million-19, 400-18) nummod($-17, million-19) acl:relcl(resources-7, appears-21) xcomp(appears-21, unharmed-22) case(events-26, by-23) det(events-26, the-24) amod(events-26, recent-25) nmod:by(unharmed-22, events-26) cc(events-26, and-27) nmod:by(unharmed-22, investors-28) conj:and(events-26, investors-28) aux(showing-30, are-29) root(ROOT-0, showing-30) neg(hesitation-33, no-31) amod(hesitation-33, increased-32) dobj(showing-30, hesitation-33) case(dealings-36, in-34) compound(dealings-36, business-35) nmod:in(showing-30, dealings-36) case(Kenya-38, with-37) nmod:with(dealings-36, Kenya-38)  "
"5 Finally , that the dissatisfaction cuts across all classes and sectors is evident from a strike held by doctors , dentists , and pharmacists in late March.","5/CD Finally/NNS ,/, that/IN the/DT dissatisfaction/NN cuts/VBZ across/IN all/DT classes/NNS and/CC sectors/NNS is/VBZ evident/JJ from/IN a/DT strike/NN held/VBN by/IN doctors/NNS ,/, dentists/NNS ,/, and/CC pharmacists/NNS in/IN late/RB March/NNP ./.","nummod(Finally-2, 5-1) nsubj(evident-14, Finally-2) mark(cuts-7, that-4) det(dissatisfaction-6, the-5) nsubj(cuts-7, dissatisfaction-6) dep(Finally-2, cuts-7) case(classes-10, across-8) det(classes-10, all-9) nmod:across(cuts-7, classes-10) cc(classes-10, and-11) nmod:across(cuts-7, sectors-12) conj:and(classes-10, sectors-12) cop(evident-14, is-13) root(ROOT-0, evident-14) case(strike-17, from-15) det(strike-17, a-16) nmod:from(evident-14, strike-17) acl(strike-17, held-18) case(doctors-20, by-19) nmod:by(held-18, doctors-20) nmod:by(held-18, dentists-22) conj:and(doctors-20, dentists-22) cc(doctors-20, and-24) nmod:by(held-18, pharmacists-25) conj:and(doctors-20, pharmacists-25) case(March-28, in-26) advmod(March-28, late-27) nmod:in(held-18, March-28)  "
"Gordon Taylor describes The Quiet American as a nostalgic relic , something to be taken down from the shelf and dusted down occasionally , then returned to where it belongs out of harm 's way .","Gordon/NNP Taylor/NNP describes/VBZ The/DT Quiet/NNP American/NNP as/IN a/DT nostalgic/JJ relic/NN ,/, something/NN to/TO be/VB taken/VBN down/RP from/IN the/DT shelf/NN and/CC dusted/VBD down/RP occasionally/RB ,/, then/RB returned/VBN to/TO where/WRB it/PRP belongs/VBZ out/RP of/IN harm/NN 's/POS way/NN ./.","compound(Taylor-2, Gordon-1) nsubj(describes-3, Taylor-2) nsubj(dusted-21, Taylor-2) root(ROOT-0, describes-3) det(American-6, The-4) compound(American-6, Quiet-5) dobj(describes-3, American-6) case(relic-10, as-7) det(relic-10, a-8) amod(relic-10, nostalgic-9) nmod:as(American-6, relic-10) appos(relic-10, something-12) mark(taken-15, to-13) auxpass(taken-15, be-14) advcl(describes-3, taken-15) compound:prt(taken-15, down-16) case(shelf-19, from-17) det(shelf-19, the-18) nmod:from(taken-15, shelf-19) cc(describes-3, and-20) conj:and(describes-3, dusted-21) compound:prt(dusted-21, down-22) advmod(dusted-21, occasionally-23) advmod(returned-26, then-25) dep(describes-3, returned-26) mark(belongs-30, to-27) advmod(belongs-30, where-28) nsubj(belongs-30, it-29) advcl(returned-26, belongs-30) compound:prt(belongs-30, out-31) case(way-35, of-32) nmod:poss(way-35, harm-33) case(harm-33, 's-34) nmod:of(belongs-30, way-35)  "
"( n7 ) <p> Einstein is sitting on a semicircular base of three tiers ( the "" three jewels "" of Buddha , Dharma , and Sangha ? )","-LRB-/-LRB- n7/NNP -RRB-/-RRB- <p>/VBP Einstein/NNP is/VBZ sitting/VBG on/IN a/DT semicircular/JJ base/NN of/IN three/CD tiers/NNS -LRB-/-LRB- the/DT ''/'' three/CD jewels/NNS ''/'' of/IN Buddha/NNP ,/, Dharma/NNP ,/, and/CC Sangha/NNP ?/. -RRB-/-RRB-","nsubj(<p>-4, n7-2) root(ROOT-0, <p>-4) nsubj(sitting-7, Einstein-5) aux(sitting-7, is-6) ccomp(<p>-4, sitting-7) case(base-11, on-8) det(base-11, a-9) amod(base-11, semicircular-10) nmod:on(sitting-7, base-11) case(tiers-14, of-12) nummod(tiers-14, three-13) nmod:of(base-11, tiers-14) dep(tiers-14, the-16) nummod(jewels-19, three-18) dobj(sitting-7, jewels-19) case(Buddha-22, of-21) nmod:of(jewels-19, Buddha-22) nmod:of(jewels-19, Dharma-24) conj:and(Buddha-22, Dharma-24) cc(Buddha-22, and-26) nmod:of(jewels-19, Sangha-27) conj:and(Buddha-22, Sangha-27)  "
"Eastern thought has not been well served by popular American infatuation with Asian mysticism in the 1950s and 1960s : Kerouac 's Dharma Bums , the Hare Krishnas , hippie treks to Kathmandu for drugs , and even more serious efforts like Father Merton 's Asian journey , Fritjof Capra 's The Tao of Physics , and Van Meter Ames 's presidential address to the American Philosophical Association in 1960 , have left an unfortunate aura of superficiality in contrast to the serious approaches of American artists , thinkers , and travellers of the nineteenth century .","Eastern/NNP thought/VBD has/VBZ not/RB been/VBN well/RB served/VBN by/IN popular/JJ American/JJ infatuation/NN with/IN Asian/JJ mysticism/NN in/IN the/DT 1950s/CD and/CC 1960s/CD :/: Kerouac/NNP 's/POS Dharma/NNP Bums/NNP ,/, the/DT Hare/NNP Krishnas/NNP ,/, hippie/NN treks/NNS to/TO Kathmandu/NNP for/IN drugs/NNS ,/, and/CC even/RB more/RBR serious/JJ efforts/NNS like/IN Father/NNP Merton/NNP 's/POS Asian/JJ journey/NN ,/, Fritjof/NNP Capra/NNP 's/POS The/NNP Tao/NNP of/IN Physics/NNP ,/, and/CC Van/NNP Meter/NNP Ames/NNP 's/POS presidential/JJ address/NN to/TO the/DT American/NNP Philosophical/NNP Association/NNP in/IN 1960/CD ,/, have/VBP left/VBN an/DT unfortunate/JJ aura/NN of/IN superficiality/NN in/IN contrast/NN to/TO the/DT serious/JJ approaches/NNS of/IN American/JJ artists/NNS ,/, thinkers/NNS ,/, and/CC travellers/NNS of/IN the/DT nineteenth/JJ century/NN ./.","nsubj(thought-2, Eastern-1) root(ROOT-0, thought-2) aux(served-7, has-3) neg(served-7, not-4) auxpass(served-7, been-5) advmod(served-7, well-6) ccomp(thought-2, served-7) case(infatuation-11, by-8) amod(infatuation-11, popular-9) amod(infatuation-11, American-10) nmod:by(served-7, infatuation-11) case(mysticism-14, with-12) amod(mysticism-14, Asian-13) nmod:with(served-7, mysticism-14) case(1950s-17, in-15) dep(1950s-17, the-16) nmod:in(mysticism-14, 1950s-17) cc(1950s-17, and-18) nmod:in(mysticism-14, 1960s-19) conj:and(1950s-17, 1960s-19) nmod:poss(Bums-24, Kerouac-21) case(Kerouac-21, 's-22) compound(Bums-24, Dharma-23) nsubj(left-73, Bums-24) det(Krishnas-28, the-26) compound(Krishnas-28, Hare-27) appos(Bums-24, Krishnas-28) compound(treks-31, hippie-30) appos(Bums-24, treks-31) case(Kathmandu-33, to-32) nmod:to(treks-31, Kathmandu-33) case(drugs-35, for-34) nmod:for(Kathmandu-33, drugs-35) cc(Kathmandu-33, and-37) advmod(Kathmandu-33, even-38) advmod(serious-40, more-39) amod(efforts-41, serious-40) dep(Kathmandu-33, efforts-41) case(journey-47, like-42) compound(Merton-44, Father-43) nmod:poss(journey-47, Merton-44) case(Merton-44, 's-45) amod(journey-47, Asian-46) nmod:like(efforts-41, journey-47) compound(Capra-50, Fritjof-49) nmod:poss(Tao-53, Capra-50) case(Capra-50, 's-51) compound(Tao-53, The-52) nmod:to(treks-31, Tao-53) conj:and(Kathmandu-33, Tao-53) case(Physics-55, of-54) nmod:of(Tao-53, Physics-55) cc(Kathmandu-33, and-57) compound(Ames-60, Van-58) compound(Ames-60, Meter-59) nmod:poss(address-63, Ames-60) case(Ames-60, 's-61) amod(address-63, presidential-62) nmod:to(treks-31, address-63) conj:and(Kathmandu-33, address-63) case(Association-68, to-64) det(Association-68, the-65) compound(Association-68, American-66) compound(Association-68, Philosophical-67) nmod:to(address-63, Association-68) case(1960-70, in-69) nmod:in(Association-68, 1960-70) aux(left-73, have-72) parataxis(thought-2, left-73) det(aura-76, an-74) amod(aura-76, unfortunate-75) dobj(left-73, aura-76) case(superficiality-78, of-77) nmod:of(aura-76, superficiality-78) case(contrast-80, in-79) nmod:in(left-73, contrast-80) case(approaches-84, to-81) det(approaches-84, the-82) amod(approaches-84, serious-83) nmod:to(left-73, approaches-84) case(artists-87, of-85) amod(artists-87, American-86) nmod:of(approaches-84, artists-87) nmod:of(approaches-84, thinkers-89) conj:and(artists-87, thinkers-89) cc(artists-87, and-91) nmod:of(approaches-84, travellers-92) conj:and(artists-87, travellers-92) case(century-96, of-93) det(century-96, the-94) amod(century-96, nineteenth-95) nmod:of(travellers-92, century-96)  "
"It is a great adventure story that has even been serialized for television , yet it has as well the force of Scripture and helps define for many Indians their dharma or moral guide in their conduct of life .","It/PRP is/VBZ a/DT great/JJ adventure/NN story/NN that/WDT has/VBZ even/RB been/VBN serialized/VBN for/IN television/NN ,/, yet/CC it/PRP has/VBZ as/RB well/RB the/DT force/NN of/IN Scripture/NNP and/CC helps/VBZ define/VB for/IN many/JJ Indians/NNPS their/PRP$ dharma/JJ or/CC moral/JJ guide/NN in/IN their/PRP$ conduct/NN of/IN life/NN ./.","nsubj(story-6, It-1) cop(story-6, is-2) det(story-6, a-3) amod(story-6, great-4) compound(story-6, adventure-5) root(ROOT-0, story-6) nsubjpass(serialized-11, story-6) ref(story-6, that-7) aux(serialized-11, has-8) advmod(serialized-11, even-9) auxpass(serialized-11, been-10) acl:relcl(story-6, serialized-11) case(television-13, for-12) nmod:for(serialized-11, television-13) cc(story-6, yet-15) nsubj(has-17, it-16) nsubj(helps-25, it-16) conj:yet(story-6, has-17) nsubjpass(serialized-11, has-17) advmod(force-21, as-18) mwe(as-18, well-19) det(force-21, the-20) dobj(has-17, force-21) case(Scripture-23, of-22) nmod:of(force-21, Scripture-23) cc(has-17, and-24) conj:yet(story-6, helps-25) conj:and(has-17, helps-25) dep(has-17, define-26) case(Indians-29, for-27) amod(Indians-29, many-28) nmod:for(define-26, Indians-29) nmod:poss(guide-34, their-30) amod(guide-34, dharma-31) cc(dharma-31, or-32) conj:or(dharma-31, moral-33) amod(guide-34, moral-33) dobj(define-26, guide-34) case(conduct-37, in-35) nmod:poss(conduct-37, their-36) nmod:in(guide-34, conduct-37) case(life-39, of-38) nmod:of(conduct-37, life-39)  "
"Yet despite this diversity , a striking paradox of The Manyoshu is its sense of harmony and unity .","Yet/CC despite/IN this/DT diversity/NN ,/, a/DT striking/JJ paradox/NN of/IN The/DT Manyoshu/NNP is/VBZ its/PRP$ sense/NN of/IN harmony/NN and/CC unity/NN ./.","cc(sense-14, Yet-1) case(diversity-4, despite-2) det(diversity-4, this-3) nmod:despite(sense-14, diversity-4) det(paradox-8, a-6) amod(paradox-8, striking-7) nsubj(sense-14, paradox-8) case(Manyoshu-11, of-9) det(Manyoshu-11, The-10) nmod:of(paradox-8, Manyoshu-11) cop(sense-14, is-12) nmod:poss(sense-14, its-13) root(ROOT-0, sense-14) case(harmony-16, of-15) nmod:of(sense-14, harmony-16) cc(harmony-16, and-17) nmod:of(sense-14, unity-18) conj:and(harmony-16, unity-18)  "
"In addition , the more traditionalist participants insist that the yeik utee songs and dances emit superhuman power , which could harm or bring benefits to the audience , depending on how it responds to them ( see below ) .","In/IN addition/NN ,/, the/DT more/JJR traditionalist/NN participants/NNS insist/VBP that/IN the/DT yeik/NN utee/NN songs/NNS and/CC dances/NNS emit/VBP superhuman/NN power/NN ,/, which/WDT could/MD harm/VB or/CC bring/VB benefits/NNS to/TO the/DT audience/NN ,/, depending/VBG on/IN how/WRB it/PRP responds/VBZ to/TO them/PRP -LRB-/-LRB- see/VB below/RB -RRB-/-RRB- ./.","case(addition-2, In-1) nmod:in(insist-8, addition-2) det(participants-7, the-4) amod(participants-7, more-5) compound(participants-7, traditionalist-6) nsubj(insist-8, participants-7) root(ROOT-0, insist-8) mark(emit-16, that-9) det(songs-13, the-10) compound(songs-13, yeik-11) compound(songs-13, utee-12) nsubj(emit-16, songs-13) cc(songs-13, and-14) conj:and(songs-13, dances-15) nsubj(emit-16, dances-15) ccomp(insist-8, emit-16) compound(power-18, superhuman-17) dobj(emit-16, power-18) nsubj(harm-22, power-18) nsubj(bring-24, power-18) ref(power-18, which-20) aux(harm-22, could-21) acl:relcl(power-18, harm-22) cc(harm-22, or-23) acl:relcl(power-18, bring-24) conj:or(harm-22, bring-24) dobj(harm-22, benefits-25) case(audience-28, to-26) det(audience-28, the-27) nmod:to(harm-22, audience-28) dep(responds-34, depending-30) mark(responds-34, on-31) advmod(responds-34, how-32) nsubj(responds-34, it-33) advcl(harm-22, responds-34) case(them-36, to-35) nmod:to(responds-34, them-36) parataxis(emit-16, see-38) advmod(see-38, below-39)  "
"<p> To transform the potentially harmful effect of the yeik utee into a source of good fortune ( laxeitl ) , the elders , in the style of the traditional potlatch oratory , invoked their own "" spirit songs , "" thus restoring the proper balance in the spiritual and social universe .","<p>/VB To/TO transform/VB the/DT potentially/RB harmful/JJ effect/NN of/IN the/DT yeik/NN utee/NN into/IN a/DT source/NN of/IN good/JJ fortune/NN -LRB-/-LRB- laxeitl/JJ -RRB-/-RRB- ,/, the/DT elders/NNS ,/, in/IN the/DT style/NN of/IN the/DT traditional/JJ potlatch/NN oratory/NN ,/, invoked/VBN their/PRP$ own/JJ ''/'' spirit/NN songs/NNS ,/, ''/'' thus/RB restoring/VBG the/DT proper/JJ balance/NN in/IN the/DT spiritual/JJ and/CC social/JJ universe/NN ./.","root(ROOT-0, <p>-1) mark(transform-3, To-2) xcomp(<p>-1, transform-3) det(effect-7, the-4) advmod(harmful-6, potentially-5) amod(effect-7, harmful-6) dobj(transform-3, effect-7) case(utee-11, of-8) det(utee-11, the-9) compound(utee-11, yeik-10) nmod:of(effect-7, utee-11) mark(restoring-43, into-12) det(source-14, a-13) nsubj(restoring-43, source-14) case(fortune-17, of-15) amod(fortune-17, good-16) nmod:of(source-14, fortune-17) dep(source-14, laxeitl-19) det(elders-23, the-22) appos(source-14, elders-23) case(style-27, in-25) det(style-27, the-26) nmod:in(source-14, style-27) case(oratory-32, of-28) det(oratory-32, the-29) amod(oratory-32, traditional-30) compound(oratory-32, potlatch-31) nmod:of(style-27, oratory-32) acl(source-14, invoked-34) nmod:poss(songs-39, their-35) amod(songs-39, own-36) compound(songs-39, spirit-38) dobj(invoked-34, songs-39) advmod(restoring-43, thus-42) advcl(transform-3, restoring-43) det(balance-46, the-44) amod(balance-46, proper-45) dobj(restoring-43, balance-46) case(universe-52, in-47) det(universe-52, the-48) amod(universe-52, spiritual-49) cc(spiritual-49, and-50) conj:and(spiritual-49, social-51) amod(universe-52, social-51) nmod:in(balance-46, universe-52)  "
It wright do harm to oneself and one 's dependents .,It/PRP wright/VBP do/VB harm/NN to/TO oneself/PRP and/CC one/CD 's/POS dependents/NNS ./.,"nsubj(wright-2, It-1) root(ROOT-0, wright-2) xcomp(wright-2, do-3) dobj(do-3, harm-4) case(oneself-6, to-5) nmod:to(do-3, oneself-6) cc(oneself-6, and-7) nmod:poss(dependents-10, one-8) case(one-8, 's-9) nmod:to(do-3, dependents-10) conj:and(oneself-6, dependents-10)  "
